學年度,學校,校系代碼,校系名稱,是否外加,招生名額,錄取人數,第一輪錄取人數,第一輪在校排名%,第二輪錄取人數,第二輪在校排名%,國文檢定,英文檢定,數A檢定,數B檢定,社會檢定,自然檢定,英聽檢定
110,東吳大學,00501,中國文學系,False,20,20.0,20.0,48.0,,,均標,,,,後標,,
110,東吳大學,00501,中國文學系【外加】,True,1,0.0,,,,,均標,,,,後標,,
110,東吳大學,00502,歷史學系,False,20,20.0,11.0,38.0,9.0,29.0,後標,後標,,,均標,,
110,東吳大學,00503,哲學系,False,10,10.0,3.0,42.0,7.0,32.0,後標,後標,,,,,
110,東吳大學,00503,哲學系【外加】,True,1,0.0,,,,,後標,後標,,,,,
110,東吳大學,00504,政治學系,False,20,20.0,20.0,20.0,,,均標,後標,,,後標,,
110,東吳大學,00504,政治學系【外加】,True,1,1.0,1.0,32.0,,,均標,後標,,,後標,,
110,東吳大學,00505,社會學系,False,15,15.0,7.0,36.0,8.0,10.0,均標,均標,,,均標,,
110,東吳大學,00505,社會學系【外加】,True,3,0.0,,,,,均標,均標,,,均標,,
110,東吳大學,00506,社會工作學系,False,20,20.0,20.0,27.0,,,均標,,,,,,
110,東吳大學,00507,英文學系,False,50,29.0,9.0,32.0,20.0,40.0,均標,前標,,,,,
110,東吳大學,00507,英文學系【外加】,True,2,1.0,1.0,18.0,,,均標,前標,,,,,
110,東吳大學,00508,日本語文學系,False,30,30.0,25.0,48.0,5.0,10.0,均標,均標,,,,,
110,東吳大學,00509,德國文化學系,False,24,14.0,6.0,40.0,8.0,46.0,均標,均標,,,,,
110,東吳大學,00510,法律學系,False,40,40.0,40.0,8.0,,,均標,前標,,,,,
110,東吳大學,00510,法律學系【外加】,True,2,1.0,1.0,21.0,,,均標,前標,,,,,
110,東吳大學,00511,經濟學系,False,25,25.0,25.0,27.0,,,,後標,,,,,
110,東吳大學,00511,經濟學系【外加】,True,1,1.0,1.0,25.0,,,均標,後標,,,,,
110,東吳大學,00512,會計學系,False,20,20.0,20.0,35.0,,,均標,前標,,,,,
110,東吳大學,00513,企業管理學系,False,60,60.0,25.0,39.0,35.0,28.0,,均標,,,,,
110,東吳大學,00514,國際經營與貿易學系,False,15,15.0,15.0,11.0,,,均標,均標,,,,,
110,東吳大學,00514,國際經營與貿易學系【外加】,True,3,1.0,1.0,41.0,,,均標,均標,,,,,
110,東吳大學,00515,財務工程與精算數學系,False,9,9.0,7.0,32.0,2.0,8.0,,後標,,,,,
110,東吳大學,00516,資訊管理學系,False,22,22.0,3.0,24.0,19.0,43.0,,均標,,,,,
110,東吳大學,00516,資訊管理學系【外加】,True,2,0.0,,,,,,均標,,,,,
110,東吳大學,00517,資料科學系,False,9,9.0,5.0,27.0,4.0,20.0,,均標,,,,,
110,東吳大學,00517,資料科學系【外加】,True,2,1.0,1.0,43.0,,,,均標,,,,,
110,東吳大學,00518,數學系,False,16,16.0,2.0,50.0,14.0,26.0,,後標,,,,,
110,東吳大學,00518,數學系【外加】,True,2,0.0,,,,,,後標,,,,,
110,東吳大學,00519,物理學系,False,15,15.0,1.0,38.0,14.0,30.0,,底標,,,,後標,
110,東吳大學,00520,化學系,False,22,22.0,4.0,40.0,18.0,28.0,,,,,,均標,
110,東吳大學,00520,化學系【外加】,True,2,0.0,,,,,,,,,,均標,
110,東吳大學,00521,微生物學系,False,14,14.0,8.0,37.0,6.0,16.0,,後標,,,,後標,
110,東吳大學,00521,微生物學系【外加】,True,2,0.0,,,,,,後標,,,,後標,
110,東吳大學,00522,心理學系,False,15,15.0,4.0,35.0,11.0,12.0,均標,均標,,,,,
110,國立政治大學,00601,中國文學系,False,14,14.0,11.0,13.0,3.0,1.0,頂標,,,,,,
110,國立政治大學,00602,歷史學系,False,7,7.0,2.0,4.0,5.0,4.0,前標,前標,,,前標,,
110,國立政治大學,00603,哲學系,False,8,8.0,2.0,10.0,6.0,6.0,前標,均標,,,均標,,
110,國立政治大學,00603,哲學系【外加】,True,1,0.0,,,,,前標,均標,,,均標,,
110,國立政治大學,00604,教育學系,False,8,8.0,8.0,5.0,,,,前標,,,,,B級
110,國立政治大學,00605,政治學系,False,7,7.0,7.0,1.0,,,,均標,,,均標,,
110,國立政治大學,00605,政治學系【外加】,True,3,3.0,3.0,9.0,,,均標,均標,,,均標,,
110,國立政治大學,00606,社會學系,False,7,7.0,6.0,8.0,1.0,1.0,均標,前標,,,,,
110,國立政治大學,00606,社會學系【外加】,True,1,0.0,,,,,均標,前標,,,,,
110,國立政治大學,00607,財政學系,False,14,14.0,14.0,11.0,,,均標,均標,,,,,
110,國立政治大學,00608,公共行政學系,False,8,8.0,8.0,2.0,,,均標,前標,,,均標,,
110,國立政治大學,00608,公共行政學系【外加】,True,1,1.0,1.0,7.0,,,均標,前標,,,均標,,
110,國立政治大學,00609,地政學系土地資源規劃組,False,7,7.0,7.0,3.0,,,前標,均標,,,,,
110,國立政治大學,00609,地政學系土地資源規劃組【外加】,True,1,0.0,,,,,前標,均標,,,,,
110,國立政治大學,00610,地政學系土地管理組,False,7,7.0,7.0,1.0,,,前標,均標,,,,,
110,國立政治大學,00610,地政學系土地管理組【外加】,True,1,1.0,1.0,10.0,,,前標,均標,,,,,
110,國立政治大學,00611,經濟學系(社會組),False,7,7.0,6.0,14.0,1.0,1.0,,前標,,,前標,,
110,國立政治大學,00611,經濟學系(社會組)【外加】,True,1,0.0,,,,,均標,前標,,,前標,,
110,國立政治大學,00612,民族學系,False,7,7.0,7.0,7.0,,,均標,均標,,,前標,,
110,國立政治大學,00612,民族學系【外加】,True,1,1.0,,,1.0,14.0,均標,均標,,,前標,,
110,國立政治大學,00613,外交學系,False,9,9.0,9.0,2.0,,,前標,頂標,,,,,A級
110,國立政治大學,00614,國際經營與貿易學系,False,12,12.0,12.0,3.0,,,前標,前標,,,均標,,A級
110,國立政治大學,00614,國際經營與貿易學系【外加】,True,1,0.0,,,,,前標,前標,,,均標,,
110,國立政治大學,00615,金融學系(社會組),False,4,4.0,4.0,1.0,,,,前標,,,,,
110,國立政治大學,00615,金融學系(社會組)【外加】,True,1,0.0,,,,,,前標,,,,,
110,國立政治大學,00616,會計學系,False,15,15.0,14.0,8.0,1.0,2.0,前標,前標,,,前標,,
110,國立政治大學,00617,統計學系(社會組),False,5,5.0,5.0,2.0,,,均標,均標,,,均標,,A級
110,國立政治大學,00617,統計學系(社會組)【外加】,True,1,0.0,,,,,均標,均標,,,均標,,A級
110,國立政治大學,00618,企業管理學系,False,13,13.0,10.0,11.0,3.0,3.0,前標,前標,,,前標,,A級
110,國立政治大學,00618,企業管理學系【外加】,True,1,0.0,,,,,前標,前標,,,前標,,
110,國立政治大學,00619,資訊管理學系(社會組),False,8,8.0,8.0,7.0,,,前標,前標,,,,,B級
110,國立政治大學,00620,財務管理學系,False,7,7.0,7.0,1.0,,,前標,前標,,,,,B級
110,國立政治大學,00620,財務管理學系【外加】,True,1,0.0,,,,,前標,前標,,,,,
110,國立政治大學,00621,風險管理與保險學系,False,8,8.0,5.0,7.0,3.0,3.0,,前標,,,,,
110,國立政治大學,00622,傳播學院大一大二不分系(社會組),False,31,31.0,31.0,7.0,,,前標,均標,,,均標,,
110,國立政治大學,00622,,False,1,1.0,1.0,20.0,,,前標,均標,,,均標,,
110,國立政治大學,00623,英國語文學系,False,9,9.0,9.0,5.0,,,前標,頂標,,,均標,,
110,國立政治大學,00624,阿拉伯語文學系,False,7,7.0,,,7.0,8.0,前標,前標,,,均標,,
110,國立政治大學,00624,阿拉伯語文學系【外加】,True,1,1.0,1.0,12.0,,,前標,前標,,,均標,,
110,國立政治大學,00625,斯拉夫語文學系,False,9,9.0,1.0,4.0,8.0,8.0,前標,前標,,,均標,,
110,國立政治大學,00626,日本語文學系,False,5,5.0,1.0,4.0,4.0,3.0,前標,前標,,,前標,,
110,國立政治大學,00627,韓國語文學系,False,5,5.0,1.0,3.0,4.0,4.0,前標,前標,,,前標,,
110,國立政治大學,00628,土耳其語文學系,False,5,5.0,,,5.0,11.0,前標,前標,,,均標,,
110,國立政治大學,00629,歐洲語文學系法文組,False,3,3.0,2.0,10.0,1.0,1.0,前標,前標,,,前標,,
110,國立政治大學,00630,歐洲語文學系德文組,False,3,3.0,3.0,8.0,,,前標,前標,,,前標,,
110,國立政治大學,00631,歐洲語文學系西班牙文組,False,3,3.0,3.0,7.0,,,前標,前標,,,前標,,
110,國立政治大學,00632,東南亞語言與文化學士學位學程(越文組),False,2,2.0,1.0,5.0,1.0,5.0,前標,前標,,,均標,,
110,國立政治大學,00632,,False,1,0.0,,,,,前標,前標,,,均標,,
110,國立政治大學,00633,東南亞語言與文化學士學位學程(泰文組),False,2,2.0,,,2.0,13.0,前標,前標,,,均標,,
110,國立政治大學,00634,,False,2,2.0,,,2.0,6.0,前標,前標,,,均標,,
110,國立政治大學,00635,法律學系,False,24,24.0,24.0,1.0,,,均標,前標,,,前標,,
110,國立政治大學,00636,創新國際學院學士班,False,1,1.0,1.0,6.0,,,前標,頂標,,,,,A級
110,國立政治大學,00637,地政學系土地測量與資訊組,False,6,6.0,5.0,19.0,1.0,2.0,均標,均標,,,,,A級
110,國立政治大學,00637,地政學系土地測量與資訊組【外加】,True,1,1.0,1.0,9.0,,,均標,均標,,,,,
110,國立政治大學,00638,經濟學系(自然組),False,6,6.0,1.0,4.0,5.0,6.0,,前標,,,,前標,
110,國立政治大學,00639,金融學系(自然組),False,4,4.0,4.0,5.0,,,均標,前標,,,,,
110,國立政治大學,00640,統計學系(自然組),False,3,3.0,2.0,7.0,1.0,2.0,均標,均標,,,,均標,A級
110,國立政治大學,00641,資訊管理學系(自然組),False,5,5.0,5.0,7.0,,,前標,前標,,,,,A級
110,國立政治大學,00642,傳播學院大一大二不分系(自然組),False,5,5.0,5.0,7.0,,,均標,均標,,,,均標,B級
110,國立政治大學,00643,應用數學系,False,8,8.0,5.0,7.0,3.0,3.0,,均標,,,,,
110,國立政治大學,00644,心理學系,False,8,8.0,8.0,5.0,,,前標,前標,,,,均標,
110,國立政治大學,00644,心理學系【外加】,True,2,1.0,1.0,6.0,,,前標,前標,,,,均標,
110,國立政治大學,00645,資訊科學系,False,7,7.0,7.0,1.0,,,,均標,,,,均標,
110,高雄醫學大學,00701,心理學系,False,9,9.0,9.0,10.0,,,,均標,,,,後標,
110,高雄醫學大學,00701,心理學系【外加】,True,1,0.0,,,,,均標,均標,,,,後標,
110,高雄醫學大學,00702,醫學社會學與社會工作學系,False,6,6.0,5.0,40.0,1.0,9.0,均標,均標,,,,,
110,高雄醫學大學,00703,醫務管理暨醫療資訊學系,False,14,14.0,11.0,33.0,3.0,19.0,,後標,,,,,
110,高雄醫學大學,00703,醫務管理暨醫療資訊學系【外加】,True,2,1.0,1.0,36.0,,,,後標,,,,,
110,高雄醫學大學,00704,醫藥暨應用化學系醫藥化學組,False,12,12.0,12.0,10.0,,,,均標,,,,均標,
110,高雄醫學大學,00704,醫藥暨應用化學系醫藥化學組【外加】,True,1,0.0,,,,,,均標,,,,均標,
110,高雄醫學大學,00705,醫藥暨應用化學系應用化學組,False,12,12.0,10.0,23.0,2.0,10.0,,均標,,,,均標,
110,高雄醫學大學,00706,生物科技學系,False,10,10.0,10.0,21.0,,,,,,,,均標,
110,高雄醫學大學,00706,生物科技學系【外加】,True,1,0.0,,,,,,,,,,均標,
110,高雄醫學大學,00707,運動醫學系,False,5,5.0,5.0,4.0,,,,均標,,,,均標,
110,高雄醫學大學,00707,運動醫學系【外加】,True,1,0.0,,,,,,均標,,,,均標,
110,高雄醫學大學,00708,呼吸治療學系,False,8,8.0,8.0,5.0,,,,均標,,,,均標,
110,高雄醫學大學,00708,呼吸治療學系【外加】,True,2,0.0,,,,,,均標,,,,均標,
110,高雄醫學大學,00709,口腔衛生學系,False,9,9.0,9.0,8.0,,,均標,後標,,,,均標,
110,高雄醫學大學,00709,口腔衛生學系【外加】,True,2,0.0,,,,,均標,後標,,,,均標,
110,高雄醫學大學,00710,藥學系,False,16,16.0,16.0,3.0,,,前標,前標,,,,前標,
110,高雄醫學大學,00710,藥學系【外加】,True,3,0.0,,,,,前標,前標,,,,前標,
110,高雄醫學大學,00711,香粧品學系,False,9,9.0,9.0,15.0,,,均標,均標,,,,均標,
110,高雄醫學大學,00711,香粧品學系【外加】,True,1,0.0,,,,,均標,均標,,,,均標,
110,高雄醫學大學,00712,護理學系,False,7,7.0,7.0,6.0,,,,均標,,,,均標,
110,高雄醫學大學,00712,護理學系【外加】,True,1,0.0,,,,,均標,均標,,,,均標,
110,高雄醫學大學,00713,醫學檢驗生物技術學系,False,6,6.0,6.0,4.0,,,均標,均標,,,,均標,
110,高雄醫學大學,00713,醫學檢驗生物技術學系【外加】,True,1,0.0,,,,,均標,均標,,,,均標,
110,高雄醫學大學,00714,醫學影像暨放射科學系,False,7,7.0,7.0,7.0,,,,均標,,,,前標,
110,高雄醫學大學,00714,醫學影像暨放射科學系【外加】,True,2,0.0,,,,,,均標,,,,前標,
110,高雄醫學大學,00715,公共衛生學系,False,10,10.0,10.0,12.0,,,,均標,,,,,
110,高雄醫學大學,00715,公共衛生學系【外加】,True,1,0.0,,,,,均標,均標,,,,,
110,高雄醫學大學,00716,職能治療學系,False,9,9.0,9.0,4.0,,,均標,均標,,,,均標,
110,高雄醫學大學,00716,職能治療學系【外加】,True,2,0.0,,,,,均標,均標,,,,均標,
110,高雄醫學大學,00717,物理治療學系,False,7,7.0,7.0,4.0,,,後標,均標,,,,均標,
110,高雄醫學大學,00718,生物醫學暨環境生物學系,False,11,11.0,11.0,10.0,,,後標,均標,,,,均標,
110,高雄醫學大學,00718,生物醫學暨環境生物學系【外加】,True,2,0.0,,,,,後標,均標,,,,均標,
110,中原大學,00801,工業與系統工程學系管理組,False,12,12.0,3.0,33.0,9.0,22.0,均標,後標,,,,,
110,中原大學,00802,企業管理學系服務業管理組,False,13,13.0,2.0,40.0,11.0,31.0,均標,,,,,,
110,中原大學,00802,企業管理學系服務業管理組【外加】,True,1,0.0,,,,,均標,,,,,,
110,中原大學,00803,企業管理學系高科技業管理組,False,13,13.0,,,13.0,24.0,均標,,,,,,
110,中原大學,00803,企業管理學系高科技業管理組【外加】,True,1,0.0,,,,,均標,,,,,,
110,中原大學,00804,企業管理學系工商管理組,False,26,26.0,3.0,18.0,23.0,29.0,均標,,,,,,
110,中原大學,00804,企業管理學系工商管理組【外加】,True,2,0.0,,,,,均標,,,,,,
110,中原大學,00805,國際經營與貿易學系,False,20,20.0,11.0,43.0,9.0,13.0,均標,均標,,,,,
110,中原大學,00806,會計學系,False,25,25.0,19.0,38.0,6.0,16.0,均標,,,,,,
110,中原大學,00807,資訊管理學系,False,21,21.0,21.0,23.0,,,後標,,,,,,
110,中原大學,00808,財務金融學系,False,21,21.0,17.0,43.0,4.0,9.0,後標,均標,,,,,
110,中原大學,00809,財經法律學系,False,11,11.0,11.0,10.0,,,後標,後標,,,後標,,
110,中原大學,00810,室內設計學系,False,5,5.0,5.0,9.0,,,均標,,,,,,
110,中原大學,00811,商業設計學系商業設計組乙類,False,2,2.0,2.0,9.0,,,,後標,,,,,
110,中原大學,00811,商業設計學系商業設計組乙類【外加】,True,1,1.0,1.0,20.0,,,,後標,,,,,
110,中原大學,00812,特殊教育學系,False,5,5.0,1.0,13.0,4.0,27.0,均標,後標,,,,,
110,中原大學,00813,應用外國語文學系,False,18,18.0,9.0,42.0,9.0,17.0,,均標,,,,,
110,中原大學,00814,應用華語文學系,False,17,17.0,3.0,37.0,14.0,38.0,,後標,,,,,
110,中原大學,00814,應用華語文學系【外加】,True,2,1.0,1.0,47.0,,,,後標,,,,,
110,中原大學,00815,商業設計學系產品設計組乙類,False,1,1.0,1.0,16.0,,,,均標,,,,均標,
110,中原大學,00816,應用數學系,False,15,15.0,2.0,20.0,13.0,38.0,,,,,,,
110,中原大學,00816,應用數學系【外加】,True,1,0.0,,,,,,,,,,,
110,中原大學,00817,物理學系物理組,False,10,10.0,,,10.0,42.0,,後標,,,,後標,
110,中原大學,00817,物理學系物理組【外加】,True,1,0.0,,,,,,後標,,,,後標,
110,中原大學,00818,物理學系光電與材料科學組,False,10,10.0,1.0,24.0,9.0,29.0,,後標,,,,後標,
110,中原大學,00818,物理學系光電與材料科學組【外加】,True,1,0.0,,,,,,後標,,,,後標,
110,中原大學,00819,化學系化學組,False,12,12.0,3.0,32.0,9.0,24.0,,,,,,均標,
110,中原大學,00819,化學系化學組【外加】,True,2,0.0,,,,,,,,,,均標,
110,中原大學,00820,化學系材料化學組,False,12,12.0,9.0,27.0,3.0,14.0,,均標,,,,均標,
110,中原大學,00820,化學系材料化學組【外加】,True,2,0.0,,,,,,均標,,,,均標,
110,中原大學,00821,化學工程學系綠能製程組,False,10,10.0,9.0,43.0,1.0,9.0,,後標,,,,後標,
110,中原大學,00822,化學工程學系生化工程組,False,10,10.0,10.0,15.0,,,,後標,,,,後標,
110,中原大學,00823,化學工程學系材料工程組,False,10,10.0,10.0,10.0,,,,後標,,,,後標,
110,中原大學,00824,土木工程學系,False,15,15.0,6.0,35.0,9.0,21.0,,,,,,,
110,中原大學,00824,土木工程學系【外加】,True,2,1.0,1.0,31.0,,,,,,,,,
110,中原大學,00825,機械工程學系,False,27,27.0,5.0,34.0,22.0,23.0,,,,,,後標,
110,中原大學,00826,生物醫學工程學系,False,16,16.0,16.0,45.0,,,,後標,,,,均標,
110,中原大學,00826,生物醫學工程學系【外加】,True,1,0.0,,,,,,後標,,,,均標,
110,中原大學,00827,環境工程學系,False,10,10.0,4.0,44.0,6.0,17.0,,後標,,,,,
110,中原大學,00828,電機資訊學院學士班,False,6,6.0,6.0,26.0,,,,均標,,,,,
110,中原大學,00829,工業與系統工程學系工程組,False,21,21.0,5.0,27.0,16.0,29.0,,後標,,,,,
110,中原大學,00830,電子工程學系,False,40,40.0,28.0,47.0,12.0,13.0,,後標,,,,,
110,中原大學,00830,電子工程學系【外加】,True,4,2.0,2.0,45.0,,,,後標,,,,,
110,中原大學,00831,資訊工程學系,False,25,25.0,25.0,17.0,,,,後標,,,,,
110,中原大學,00831,資訊工程學系【外加】,True,2,2.0,2.0,45.0,,,,後標,,,,,
110,中原大學,00832,電機工程學系,False,25,25.0,25.0,18.0,,,,,,,,,
110,中原大學,00832,電機工程學系【外加】,True,1,1.0,1.0,31.0,,,,,,,,,
110,中原大學,00833,建築學系,False,4,4.0,4.0,6.0,,,,後標,,,,,
110,中原大學,00833,建築學系【外加】,True,1,0.0,,,,,,後標,,,,,
110,中原大學,00834,地景建築學系,False,5,4.0,1.0,24.0,3.0,49.0,均標,,,,,,
110,中原大學,00835,心理學系,False,28,28.0,6.0,40.0,22.0,21.0,後標,均標,,,,後標,
110,中原大學,00835,心理學系【外加】,True,2,0.0,,,,,後標,均標,,,,後標,
110,中原大學,00836,生物科技學系,False,16,16.0,2.0,12.0,14.0,22.0,,後標,,,,均標,
110,中原大學,00836,生物科技學系【外加】,True,1,0.0,,,,,,後標,,,,均標,
110,中原大學,00837,商業設計學系商業設計組甲類,False,2,2.0,2.0,11.0,,,,後標,,,,,
110,中原大學,00838,商業設計學系產品設計組甲類,False,2,0.0,,,,,,,,,,均標,
110,東海大學,00901,中國文學系,False,12,12.0,8.0,46.0,4.0,22.0,均標,,,,,,
110,東海大學,00901,中國文學系【外加】,True,1,0.0,,,,,均標,,,,,,
110,東海大學,00902,外國語文學系,False,7,7.0,7.0,13.0,,,,均標,,,,,
110,東海大學,00902,外國語文學系【外加】,True,1,1.0,1.0,24.0,,,,均標,,,,,
110,東海大學,00903,歷史學系,False,7,7.0,5.0,47.0,2.0,14.0,,,,,均標,,
110,東海大學,00904,日本語言文化學系,False,13,13.0,10.0,41.0,3.0,16.0,均標,均標,,,,,
110,東海大學,00905,哲學系,False,3,3.0,1.0,36.0,2.0,24.0,均標,,,,,,
110,東海大學,00905,哲學系【外加】,True,1,0.0,,,,,均標,,,,,,
110,東海大學,00906,,False,3,3.0,1.0,14.0,2.0,17.0,,均標,,,,,
110,東海大學,00907,企業管理學系,False,30,30.0,8.0,46.0,22.0,27.0,,均標,,,,,
110,東海大學,00908,國際經營與貿易學系,False,18,18.0,18.0,33.0,,,,均標,,,,,
